"node sampled, edge_created"
x,y,theta,time,x1,y1,theta1,x2,y2,theta2,time
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.04823875427246094,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.04935097694396973
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.04935097694396973,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05069541931152344
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05069541931152344,-0.20725919151129824,-0.38593845023454115,-0.640198230285689,-0.13258247038807483,-0.45217294140849684,-0.8535976403809187,0.05202364921569824
-0.13258247038807483,-0.45217294140849684,-0.8535976403809187,0.05202364921569824,-0.3620925840026283,0.08405910228343173,0.0,-0.2626380776748894,0.09256919452113632,0.21339941009522967,0.05307197570800781
-0.2626380776748894,0.09256919452113632,0.21339941009522967,0.05307197570800781,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05436229705810547
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05436229705810547,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05561089515686035
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05561089515686035,-0.3620925840026283,0.08405910228343173,0.0,-0.2626380776748894,0.09256919452113632,0.21339941009522967,0.05692696571350098
-0.2626380776748894,0.09256919452113632,0.21339941009522967,0.05692696571350098,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.058072805404663086
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.058072805404663086,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05946207046508789
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.05946207046508789,-0.27904188631468135,-0.316578049244114,-0.8535976403809187,-0.22008645218166378,-0.3971254097531705,-1.0669970504761483,0.06067538261413574
-0.22008645218166378,-0.3971254097531705,-1.0669970504761483,0.06067538261413574,-0.22008645218166378,-0.3971254097531705,-1.0669970504761483,-0.17952692155704272,-0.48833146752511297,-1.280396460571379,0.06201028823852539
-0.17952692155704272,-0.48833146752511297,-1.280396460571379,0.06201028823852539,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.06306171417236328
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.06306171417236328,-0.17952692155704272,-0.48833146752511297,-1.280396460571379,-0.15920334857957513,-0.5860585000198021,-1.4937958706666097,0.06430172920227051
-0.15920334857957513,-0.5860585000198021,-1.4937958706666097,0.06430172920227051,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.06535506248474121
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.06535506248474121,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.06651091575622559
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.06651091575622559,-0.4610934228173511,0.07131334170315418,0.21339941009522967,-0.36569717683099046,0.10069321152073926,0.42679882019045934,0.06757593154907227
-0.36569717683099046,0.10069321152073926,0.42679882019045934,0.06757593154907227,-0.15920334857957513,-0.5860585000198021,-1.4937958706666097,-0.14562119886849736,-0.6850581469947848,-1.3703096456243655,0.06864333152770996
-0.14562119886849736,-0.6850581469947848,-1.3703096456243655,0.06864333152770996,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.06974363327026367
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.06974363327026367,-0.14562119886849736,-0.6850581469947848,-1.3703096456243655,-0.11747557002858774,-0.7808258037270789,-1.1569102355291347,0.07089781761169434
-0.11747557002858774,-0.7808258037270789,-1.1569102355291347,0.07089781761169434,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.07196259498596191
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.07196259498596191,-0.36569717683099046,0.10069321152073926,0.42679882019045934,-0.2786870089527777,0.14960998967091704,0.640198230285689,0.07305574417114258
-0.2786870089527777,0.14960998967091704,0.640198230285689,0.07305574417114258,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.07445716857910156
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.07445716857910156,-0.11747557002858774,-0.7808258037270789,-1.1569102355291347,-0.08526946044469036,-0.8753053623853329,-1.3703096456243655,0.075531005859375
-0.08526946044469036,-0.8753053623853329,-1.3703096456243655,0.075531005859375,-0.08526946044469036,-0.8753053623853329,-1.3703096456243655,-0.06022175656812934,-0.9720567293400189,-1.2583379205739398,0.07659268379211426
-0.06022175656812934,-0.9720567293400189,-1.2583379205739398,0.07659268379211426,-0.06022175656812934,-0.9720567293400189,-1.2583379205739398,-0.021551507416903037,-1.0640797282553476,-1.0449385104787092,0.07770156860351562
-0.021551507416903037,-1.0640797282553476,-1.0449385104787092,0.07770156860351562,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.07889628410339355
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.07889628410339355,-0.2786870089527777,0.14960998967091704,0.640198230285689,-0.2040102878295543,0.2158444808448727,0.8535976403809187,0.08005690574645996
-0.2040102878295543,0.2158444808448727,0.8535976403809187,0.08005690574645996,-0.15920334857957513,-0.5860585000198021,-1.4937958706666097,-0.16003774773008975,-0.6858729492586076,-1.7071952807618405,0.08112859725952148
-0.16003774773008975,-0.6858729492586076,-1.7071952807618405,0.08112859725952148,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.08220314979553223
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.08220314979553223,-0.2040102878295543,0.2158444808448727,0.8535976403809187,-0.14505485369653678,0.2963918413539292,1.0669970504761483,0.08339810371398926
-0.14505485369653678,0.2963918413539292,1.0669970504761483,0.08339810371398926,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.08465266227722168
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.08465266227722168,-0.021551507416903037,-1.0640797282553476,-1.0449385104787092,0.03573051511103016,-1.1458256174113035,-0.8315391003834796,0.08594608306884766
0.03573051511103016,-1.1458256174113035,-0.8315391003834796,0.08594608306884766,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.08704280853271484
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.08704280853271484,0.03573051511103016,-1.1458256174113035,-0.8315391003834796,0.10902561174559268,-1.2135858513846203,-0.6181396902882499,0.08812713623046875
0.10902561174559268,-1.2135858513846203,-0.6181396902882499,0.08812713623046875,0.10902561174559268,-1.2135858513846203,-0.6181396902882499,0.1950086220661374,-1.264286368492492,-0.4047402801930202,0.08936119079589844
0.1950086220661374,-1.264286368492492,-0.4047402801930202,0.08936119079589844,0.1950086220661374,-1.264286368492492,-0.4047402801930202,0.2830765673380144,-1.311272084560018,-0.6181396902882499,0.09058451652526855
0.2830765673380144,-1.311272084560018,-0.6181396902882499,0.09058451652526855,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.0918116569519043
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.0918116569519043,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.09331011772155762
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.09331011772155762,-0.4610934228173511,0.07131334170315418,0.21339941009522967,-0.36569717683099046,0.10069321152073926,0.42679882019045934,0.0945425033569336
-0.36569717683099046,0.10069321152073926,0.42679882019045934,0.0945425033569336,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.09605979919433594
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.09605979919433594,0.2830765673380144,-1.311272084560018,-0.6181396902882499,0.3690595776585591,-1.36197260166789,-0.4047402801930202,0.09731411933898926
0.3690595776585591,-1.36197260166789,-0.4047402801930202,0.09731411933898926,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.09840869903564453
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.09840869903564453,-0.20725919151129824,-0.38593845023454115,-0.640198230285689,-0.1576852469872164,-0.419673509759693,-0.5121585842285512,0.0997927188873291
-0.1576852469872164,-0.419673509759693,-0.5121585842285512,0.0997927188873291,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.10117626190185547
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.10117626190185547,0.3690595776585591,-1.36197260166789,-0.4047402801930202,0.46382973181971077,-1.393313284159821,-0.19134087009779055,0.10269737243652344
0.46382973181971077,-1.393313284159821,-0.19134087009779055,0.10269737243652344,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.10395026206970215
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.10395026206970215,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.10503721237182617
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.10503721237182617,0.46382973181971077,-1.393313284159821,-0.19134087009779055,0.5607436270258277,-1.417706835052691,-0.30632181625153176,0.10614418983459473
0.5607436270258277,-1.417706835052691,-0.30632181625153176,0.10614418983459473,0.5607436270258277,-1.417706835052691,-0.30632181625153176,0.6581346952245167,-1.4395837711705934,-0.0929224061563021,0.10737323760986328
0.6581346952245167,-1.4395837711705934,-0.0929224061563021,0.10737323760986328,-0.08526946044469036,-0.8753053623853329,-1.3703096456243655,-0.07380309792418714,-0.9744625256633174,-1.5837090557195963,0.10847187042236328
-0.07380309792418714,-0.9744625256633174,-1.5837090557195963,0.10847187042236328,-0.3934623586844642,-0.1530412313794231,-0.8535976403809187,-0.32167966388108116,-0.2224016323698502,-0.640198230285689,0.10968899726867676
-0.32167966388108116,-0.2224016323698502,-0.640198230285689,0.10968899726867676,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.11132478713989258
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.11132478713989258,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.11263418197631836
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.11263418197631836,-0.021551507416903037,-1.0640797282553476,-1.0449385104787092,0.021009865217577434,-1.1543689859677544,-1.2583379205739396,0.1146080493927002
0.021009865217577434,-1.1543689859677544,-1.2583379205739396,0.1146080493927002,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.11588144302368164
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.11588144302368164,-0.07380309792418714,-0.9744625256633174,-1.5837090557195963,-0.08359667408387977,-1.0737988551948277,-1.797108465814827,0.11714529991149902
-0.08359667408387977,-1.0737988551948277,-1.797108465814827,0.11714529991149902,-0.08526946044469036,-0.8753053623853329,-1.3703096456243655,-0.05712383160478074,-0.971073019117627,-1.1569102355291347,0.11827468872070312
-0.05712383160478074,-0.971073019117627,-1.1569102355291347,0.11827468872070312,0.6581346952245167,-1.4395837711705934,-0.0929224061563021,0.7579497775255767,-1.4403386513075174,0.12047700393892757,0.11937379837036133
0.7579497775255767,-1.4403386513075174,0.12047700393892757,0.11937379837036133,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.12047767639160156
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.12047767639160156,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.12169671058654785
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.12169671058654785,0.7579497775255767,-1.4403386513075174,0.12047700393892757,0.8556605879141064,-1.4199372290040282,0.33387641403415724,0.12284207344055176
0.8556605879141064,-1.4199372290040282,0.33387641403415724,0.12284207344055176,-0.4610934228173511,0.07131334170315418,0.21339941009522967,-0.36569717683099046,0.10069321152073926,0.42679882019045934,0.12428569793701172
-0.36569717683099046,0.10069321152073926,0.42679882019045934,0.12428569793701172,-0.08359667408387977,-1.0737988551948277,-1.797108465814827,-0.11420588618977819,-1.1688077844227935,-2.010507875910058,0.1255626678466797
-0.11420588618977819,-1.1688077844227935,-2.010507875910058,0.1255626678466797,0.8556605879141064,-1.4199372290040282,0.33387641403415724,0.9524119521853088,-1.3953853653181574,0.12047700393892757,0.12684917449951172
0.9524119521853088,-1.3953853653181574,0.12047700393892757,0.12684917449951172,0.7579497775255767,-1.4403386513075174,0.12047700393892757,0.8556605879141064,-1.4199372290040282,0.33387641403415724,0.12796950340270996
0.8556605879141064,-1.4199372290040282,0.33387641403415724,0.12796950340270996,-0.16003774773008975,-0.6858729492586076,-1.7071952807618405,-0.18199226502983892,-0.7832465579466064,-1.9205946908570712,0.12931537628173828
-0.18199226502983892,-0.7832465579466064,-1.9205946908570712,0.12931537628173828,0.2830765673380144,-1.311272084560018,-0.6181396902882499,0.34510293451031043,-1.3616523388377257,-0.7888592183644336,0.13061857223510742
0.34510293451031043,-1.3616523388377257,-0.7888592183644336,0.13061857223510742,0.7579497775255767,-1.4403386513075174,0.12047700393892757,0.8577061718445584,-1.4368340413057743,-0.0929224061563021,0.13341212272644043
0.8577061718445584,-1.4368340413057743,-0.0929224061563021,0.13341212272644043,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.1345374584197998
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.1345374584197998,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.13584661483764648
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.13584661483764648,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.13697552680969238
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.13697552680969238,-0.11420588618977819,-1.1688077844227935,-2.010507875910058,-0.16424209372873602,-1.2551790668834981,-2.2239072860052875,0.13827824592590332
-0.16424209372873602,-1.2551790668834981,-2.2239072860052875,0.13827824592590332,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.13942956924438477
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.13942956924438477,-0.5551492476859003,0.03788996205528969,0.42679882019045934,-0.46813907980768754,0.08680674020546744,0.640198230285689,0.14058208465576172
-0.46813907980768754,0.08680674020546744,0.640198230285689,0.14058208465576172,0.9524119521853088,-1.3953853653181574,0.12047700393892757,1.0501227625738385,-1.3749839430146682,0.33387641403415724,0.1419076919555664
1.0501227625738385,-1.3749839430146682,0.33387641403415724,0.1419076919555664,-0.16424209372873602,-1.2551790668834981,-2.2239072860052875,-0.21791793299808868,-1.3393368043621108,-2.010507875910058,0.14316177368164062
-0.21791793299808868,-1.3393368043621108,-2.010507875910058,0.14316177368164062,1.0501227625738385,-1.3749839430146682,0.33387641403415724,1.1412964790154634,-1.3343517645226075,0.5472758241293869,0.1443488597869873
1.1412964790154634,-1.3343517645226075,0.5472758241293869,0.1443488597869873,-0.21791793299808868,-1.3393368043621108,-2.010507875910058,-0.2679541405370465,-1.4257080868228154,-2.2239072860052875,0.14548707008361816
-0.2679541405370465,-1.4257080868228154,-2.2239072860052875,0.14548707008361816,-0.2679541405370465,-1.4257080868228154,-2.2239072860052875,-0.32162997980639924,-1.509865824301428,-2.010507875910058,0.14661908149719238
-0.32162997980639924,-1.509865824301428,-2.010507875910058,0.14661908149719238,-0.32162997980639924,-1.509865824301428,-2.010507875910058,-0.3716661873453571,-1.5962371067621326,-2.2239072860052875,0.14774179458618164
-0.3716661873453571,-1.5962371067621326,-2.2239072860052875,0.14774179458618164,1.1412964790154634,-1.3343517645226075,0.5472758241293869,1.2217968461911333,-1.2753321797784671,0.7606752342246166,0.14894771575927734
1.2217968461911333,-1.2753321797784671,0.7606752342246166,0.14894771575927734,1.2217968461911333,-1.2753321797784671,0.7606752342246166,1.287971823963502,-1.2006027156052579,0.9740746443198463,0.15008926391601562
1.287971823963502,-1.2006027156052579,0.9740746443198463,0.15008926391601562,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.15122723579406738
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.15122723579406738,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.1524653434753418
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.1524653434753418,-0.3716661873453571,-1.5962371067621326,-2.2239072860052875,-0.43885941013387914,-1.670052357964581,-2.437306696100517,0.1541757583618164
-0.43885941013387914,-1.670052357964581,-2.437306696100517,0.1541757583618164,-0.5551492476859003,-0.03788996205528969,-0.42679882019045934,-0.519107251203486,-0.05521756925384547,-0.5121585842285512,0.15548992156982422
-0.519107251203486,-0.05521756925384547,-0.5121585842285512,0.15548992156982422,-0.43885941013387914,-1.670052357964581,-2.437306696100517,-0.5201613099445651,-1.7279628197652062,-2.650706106195747,0.15725994110107422
-0.5201613099445651,-1.7279628197652062,-2.650706106195747,0.15725994110107422,-0.05712383160478074,-0.971073019117627,-1.1569102355291347,-0.009334639043606062,-1.058707564664115,-0.9435108254339051,0.15871334075927734
-0.009334639043606062,-1.058707564664115,-0.9435108254339051,0.15871334075927734,1.2217968461911333,-1.2753321797784671,0.7606752342246166,1.2997057216329895,-1.2129316379044277,0.5472758241293869,0.16008758544921875
1.2997057216329895,-1.2129316379044277,0.5472758241293869,0.16008758544921875,-0.27904188631468135,-0.316578049244114,-0.8535976403809187,-0.22008645218166378,-0.3971254097531705,-1.0669970504761483,0.16125774383544922
-0.22008645218166378,-0.3971254097531705,-1.0669970504761483,0.16125774383544922,-0.32162997980639924,-1.509865824301428,-2.010507875910058,-0.3716661873453571,-1.5962371067621326,-2.2239072860052875,0.16240334510803223
-0.3716661873453571,-1.5962371067621326,-2.2239072860052875,0.16240334510803223,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.16383051872253418
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.16383051872253418,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.16498017311096191
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.16498017311096191,-0.2786870089527777,0.14960998967091704,0.640198230285689,-0.2040102878295543,0.2158444808448727,0.8535976403809187,0.16613388061523438
-0.2040102878295543,0.2158444808448727,0.8535976403809187,0.16613388061523438,1.287971823963502,-1.2006027156052579,0.9740746443198463,1.337462559725889,-1.113864565632826,1.1424925508331736,0.1672806739807129
1.337462559725889,-1.113864565632826,1.1424925508331736,0.1672806739807129,-0.32162997980639924,-1.509865824301428,-2.010507875910058,-0.3562650566291968,-1.6034822328646037,-1.797108465814827,0.16843438148498535
-0.3562650566291968,-1.6034822328646037,-1.797108465814827,0.16843438148498535,1.0501227625738385,-1.3749839430146682,0.33387641403415724,1.1468741268450409,-1.3504320793287974,0.12047700393892757,0.1696150302886963
1.1468741268450409,-1.3504320793287974,0.12047700393892757,0.1696150302886963,1.337462559725889,-1.113864565632826,1.1424925508331736,1.371087792696725,-1.019875144833586,1.3422747743801704,0.17121624946594238
1.371087792696725,-1.019875144833586,1.3422747743801704,0.17121624946594238,1.371087792696725,-1.019875144833586,1.3422747743801704,1.3853291436751898,-0.9210783613783711,1.5556741844754,0.17259001731872559
1.3853291436751898,-0.9210783613783711,1.5556741844754,0.17259001731872559,1.3853291436751898,-0.9210783613783711,1.5556741844754,1.3783239323381706,-0.8215065405006138,1.7690735945706297,0.1739656925201416
1.3783239323381706,-0.8215065405006138,1.7690735945706297,0.1739656925201416,-0.5201613099445651,-1.7279628197652062,-2.650706106195747,-0.611883483708356,-1.7673412826457382,-2.8641055162909765,0.1751868724822998
-0.611883483708356,-1.7673412826457382,-2.8641055162909765,0.1751868724822998,1.3783239323381706,-0.8215065405006138,1.7690735945706297,1.3670766767907208,-0.7223242853264202,1.5556741844754,0.17639708518981934
1.3670766767907208,-0.7223242853264202,1.5556741844754,0.17639708518981934,-0.75,0,0.0,-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.17757201194763184
-0.6505454936722611,0.008510092237704589,0.21339941009522967,0.17757201194763184,-0.16424209372873602,-1.2551790668834981,-2.2239072860052875,-0.21791793299808868,-1.3393368043621108,-2.010507875910058,0.17891144752502441
-0.21791793299808868,-1.3393368043621108,-2.010507875910058,0.17891144752502441,-0.75,0,0.0,-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.1807396411895752
-0.6505454936722611,-0.008510092237704589,-0.21339941009522967,0.1807396411895752,1.1468741268450409,-1.3504320793287974,0.12047700393892757,1.2466305211640225,-1.3469274693270543,-0.0929224061563021,0.1819322109222412
1.2466305211640225,-1.3469274693270543,-0.0929224061563021,0.1819322109222412,0.10902561174559268,-1.2135858513846203,-0.6181396902882499,0.1851450832270564,-1.2781571031935417,-0.8315391003834796,0.1832895278930664
0.1851450832270564,-1.2781571031935417,-0.8315391003834796,0.1832895278930664,0.8556605879141064,-1.4199372290040282,0.33387641403415724,0.9468343043557311,-1.3793050505119675,0.5472758241293869,0.1851942539215088
